State,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,Unemployment,Income
California,Los Angeles County,6624,3143,3481,57.5,21.7,4.8,0.0,14.3,0.0,11.1,63333.0
California,Los Angeles County,6154,3026,3128,58.6,26.0,1.7,0.2,9.9,0.0,9.7,62478.0
California,Los Angeles County,3286,1710,1576,58.8,30.4,1.1,0.5,7.1,0.3,6.4,77375.0
California,Los Angeles County,5014,2502,2512,35.6,45.8,5.4,1.6,8.5,0.0,9.9,69178.0
California,Los Angeles County,4946,2225,2721,69.0,16.3,1.9,0.5,12.0,0.3,8.7,72188.0
California,Los Angeles County,7006,3433,3573,85.0,5.2,2.4,0.0,6.8,0.2,5.7,59200.0
California,Los Angeles County,3874,1833,2041,74.0,10.7,1.4,0.9,11.1,0.0,12.2,45025.0
California,Los Angeles County,4020,1832,2188,54.2,29.0,1.9,0.4,11.3,0.2,6.7,55769.0
California,Los Angeles County,5544,2841,2703,82.7,9.1,0.3,0.0,7.2,0.0,7.5,47169.0
California,Los Angeles County,2240,1213,1027,80.5,9.5,1.1,0.0,7.8,0.0,7.3,68828.0
California,Los Angeles County,3968,1940,2028,84.8,9.7,0.8,0.0,4.1,0.3,5.3,59000.0
California,Los Angeles County,4752,2402,2350,73.1,10.7,0.2,0.2,13.4,0.7,13.6,57393.0
California,Los Angeles County,2525,1270,1255,82.6,7.2,1.8,0.0,4.2,0.0,11.2,52063.0
California,Los Angeles County,2903,1396,1507,76.4,6.7,3.8,0.0,11.5,0.0,5.6,71815.0
California,Los Angeles County,4492,2217,2275,81.6,8.7,3.1,0.0,5.6,0.0,5.4,41827.0
California,Los Angeles County,1371,685,686,93.3,5.4,0.0,0.0,0.9,0.0,11.7,54500.0
California,Los Angeles County,5550,2949,2601,77.4,3.0,0.3,0.0,19.1,0.0,6.3,52401.0
California,Los Angeles County,5884,2693,3191,65.2,1.5,3.0,0.0,30.0,0.0,9.2,46786.0
California,Los Angeles County,3348,1717,1631,87.5,2.8,0.4,0.0,8.1,0.0,10.2,44063.0
California,Los Angeles County,8214,4166,4048,75.1,4.2,2.2,0.3,17.5,0.0,4.9,50644.0
California,Los Angeles County,4681,2274,2407,60.8,1.8,7.0,2.1,21.5,6.8,8.1,53229.0
California,Los Angeles County,1733,871,862,81.9,8.7,0.0,0.0,8.4,0.3,3.1,55556.0
California,Los Angeles County,5779,2974,2805,65.5,1.9,2.8,0.3,29.6,0.0,6.0,71107.0
California,Los Angeles County,4299,2163,2136,69.3,2.6,0.0,0.0,27.4,0.0,6.4,71250.0
California,Los Angeles County,2728,1299,1429,74.2,3.5,0.7,0.0,21.6,0.0,6.5,59583.0
California,Los Angeles County,6006,3165,2841,84.7,2.5,0.9,0.0,11.5,0.0,4.2,70000.0
California,Los Angeles County,3106,1595,1511,84.9,2.7,0.5,0.0,11.9,0.0,4.1,63958.0
California,Los Angeles County,5631,3056,2575,74.4,7.3,0.5,0.9,16.5,0.0,6.8,68207.0
California,Los Angeles County,4392,2051,2341,67.8,4.7,3.3,0.5,23.6,0.0,5.3,41264.0
California,Los Angeles County,4838,2332,2506,76.2,2.6,3.8,0.2,15.8,0.0,13.3,53596.0
California,Los Angeles County,5245,2766,2479,72.2,2.8,1.4,7.1,11.7,4.4,7.0,61150.0
California,Los Angeles County,3808,1975,1833,71.8,8.3,0.9,0.0,18.6,0.0,6.1,74398.0
California,Los Angeles County,3645,1728,1917,72.0,8.9,2.0,0.0,15.6,0.0,9.7,66146.0
California,Los Angeles County,6044,3313,2731,68.1,12.3,1.0,0.0,17.3,0.0,8.0,62500.0
California,Los Angeles County,5422,2693,2729,72.7,15.7,0.0,1.2,7.8,0.7,9.9,77969.0
California,Los Angeles County,6766,3240,3526,59.0,14.1,2.7,0.5,20.9,0.1,5.9,77316.0
California,Los Angeles County,5803,2806,2997,63.0,15.0,1.9,0.0,19.7,0.0,7.1,88343.0
California,Los Angeles County,3844,1997,1847,70.0,13.9,0.9,0.0,12.0,0.0,4.3,78988.0
California,Los Angeles County,5198,2627,2571,57.4,12.7,8.3,0.0,19.3,0.0,6.8,65919.0
California,Los Angeles County,5768,2824,2944,72.7,18.0,0.4,0.4,7.0,0.0,10.5,62414.0
California,Los Angeles County,3876,1793,2083,63.9,16.4,4.3,0.9,11.9,0.0,11.5,74688.0
California,Los Angeles County,5179,2321,2858,64.6,24.8,1.9,0.0,6.9,0.0,6.3,69340.0
California,Los Angeles County,3450,1653,1797,59.1,21.0,8.4,1.7,5.9,0.0,3.0,68833.0
California,Los Angeles County,6225,2973,3252,62.0,22.3,3.5,0.2,9.3,0.0,7.2,54776.0
California,Los Angeles County,5933,2755,3178,57.1,17.4,6.8,0.0,17.1,0.0,9.2,41953.0
California,Los Angeles County,5522,2624,2898,34.7,17.9,2.4,0.0,39.5,0.2,6.1,93452.0
California,Los Angeles County,2267,1077,1190,67.2,23.3,0.8,0.0,6.3,0.0,4.7,102292.0
California,Los Angeles County,2167,1006,1161,54.6,16.6,2.0,0.0,24.0,0.0,6.4,76471.0
California,Los Angeles County,2504,1216,1288,54.8,20.5,1.5,0.0,22.2,0.0,4.3,93462.0
California,Los Angeles County,6537,3388,3149,61.5,11.8,5.3,0.6,19.6,0.0,8.5,75156.0
California,Los Angeles County,5741,2856,2885,56.3,18.3,8.0,0.0,16.4,0.0,8.2,94082.0
California,Los Angeles County,5939,2872,3067,67.7,9.5,1.2,0.1,21.2,0.0,9.5,77679.0
California,Los Angeles County,3139,1536,1603,61.9,9.3,3.3,0.0,23.3,0.0,8.1,70213.0
California,Los Angeles County,5972,2847,3125,58.0,11.7,3.3,0.1,24.4,0.0,11.3,72983.0
California,Los Angeles County,4898,2546,2352,56.9,11.9,1.6,0.0,27.1,0.8,7.6,78289.0
California,Los Angeles County,4842,2548,2294,79.9,5.2,1.7,0.0,13.0,0.0,4.7,57570.0
California,Los Angeles County,3857,1884,1973,75.6,4.6,2.8,0.2,14.8,0.0,10.1,62679.0
California,Los Angeles County,6425,3166,3259,89.7,2.7,0.1,0.9,6.4,0.0,11.5,83083.0
California,Los Angeles County,3486,1800,1686,84.8,2.4,1.3,0.0,9.6,0.1,10.5,68571.0
California,Los Angeles County,4827,2323,2504,86.6,4.7,1.0,0.0,7.8,0.0,4.6,58889.0
California,Los Angeles County,5664,2827,2837,81.8,1.8,0.8,0.0,14.6,0.0,5.4,61432.0
California,Los Angeles County,7447,3461,3986,89.0,4.7,0.8,0.0,5.5,0.0,10.1,59241.0
California,Los Angeles County,4859,2451,2408,81.8,5.5,1.1,0.0,10.0,0.1,8.6,70650.0
California,Los Angeles County,3627,1697,1930,85.3,2.7,3.1,0.6,8.2,0.0,10.6,62500.0
California,Los Angeles County,2008,992,1016,48.1,10.3,3.5,0.6,36.2,0.0,11.1,80200.0
California,Los Angeles County,4522,2392,2130,80.0,3.3,2.3,0.0,13.9,0.5,8.9,59154.0
California,Los Angeles County,4067,2149,1918,86.7,4.1,1.3,0.0,7.4,0.0,10.5,72593.0
California,Los Angeles County,4473,2090,2383,91.2,1.0,1.2,0.0,6.1,0.5,8.0,45134.0
California,Los Angeles County,3918,1858,2060,83.8,2.5,0.9,0.4,10.0,0.5,10.9,63158.0
California,Los Angeles County,4977,2626,2351,85.4,1.1,1.7,0.0,11.8,0.0,3.9,44211.0
California,Los Angeles County,6890,3201,3689,75.8,6.6,0.6,0.2,16.3,0.0,8.5,74440.0
California,Los Angeles County,5637,2870,2767,76.0,5.0,0.5,0.1,17.9,0.0,9.7,72467.0
California,Los Angeles County,3679,1922,1757,77.9,6.1,1.1,1.4,13.3,0.0,7.5,73287.0
California,Los Angeles County,6882,3213,3669,63.9,5.7,1.8,0.2,26.5,0.3,11.5,90592.0
California,Los Angeles County,4288,2058,2230,53.8,9.9,6.3,0.0,28.7,0.0,6.3,81579.0
California,Los Angeles County,2369,1091,1278,45.4,9.4,7.2,0.0,36.4,0.0,7.8,64375.0
California,Los Angeles County,5069,2637,2432,44.5,13.7,3.6,0.0,35.3,0.0,7.0,96875.0
California,Los Angeles County,3652,1802,1850,41.0,2.5,6.6,0.0,48.6,0.0,10.7,60208.0
California,Los Angeles County,5614,2788,2826,58.1,3.7,6.5,0.0,31.0,0.0,13.1,60625.0
California,Los Angeles County,2768,1444,1324,20.6,7.0,10.0,0.0,59.1,0.0,6.1,92045.0
California,Los Angeles County,3831,1775,2056,47.6,9.6,3.7,0.0,38.9,0.0,8.1,80975.0
California,Los Angeles County,3864,1777,2087,48.3,7.0,3.8,0.6,39.0,0.0,5.1,68359.0
California,Los Angeles County,4060,2023,2037,46.3,10.7,5.2,0.0,35.7,0.9,11.5,62352.0
California,Los Angeles County,5682,2849,2833,88.6,3.4,1.4,0.0,4.5,0.0,10.8,47546.0
California,Los Angeles County,4245,2104,2141,94.3,1.9,0.2,0.0,3.6,0.0,6.2,60000.0
California,Los Angeles County,4035,2055,1980,86.4,3.0,0.3,0.0,10.3,0.0,13.9,61250.0
California,Los Angeles County,5209,2773,2436,81.3,1.1,1.2,0.2,16.0,0.0,7.4,70486.0
California,Los Angeles County,2156,1121,1035,82.8,6.5,0.0,0.0,9.5,0.0,5.1,59250.0
California,Los Angeles County,6034,2822,3212,35.4,7.1,0.3,0.0,57.3,0.0,5.8,48068.0
California,Los Angeles County,5468,2773,2695,26.7,15.1,2.7,0.0,53.6,0.0,5.3,72019.0
California,Los Angeles County,5767,2717,3050,87.8,3.2,0.2,0.0,8.7,0.0,12.1,64487.0
California,Los Angeles County,4182,2281,1901,79.7,5.8,0.0,0.0,14.0,0.0,3.3,78355.0
California,Los Angeles County,4322,2166,2156,79.1,10.3,0.9,0.0,9.5,0.0,15.0,72778.0
California,Los Angeles County,4267,2290,1977,61.7,12.8,1.7,0.0,23.6,0.0,5.8,71375.0
California,Los Angeles County,5960,2948,3012,60.1,14.5,2.5,0.1,22.6,0.0,9.7,87083.0
California,Los Angeles County,3156,1538,1618,76.0,4.7,1.0,0.1,17.6,0.0,6.6,61098.0
California,Los Angeles County,6480,3170,3310,32.8,20.5,1.0,0.2,41.7,0.3,5.7,124830.0
California,Los Angeles County,4988,2489,2499,54.8,12.4,0.2,0.0,32.5,0.0,4.5,80761.0
California,Los Angeles County,2532,1350,1182,43.6,16.8,1.2,0.4,36.2,1.4,5.4,109688.0
California,Los Angeles County,3113,1496,1617,34.4,12.0,1.6,0.8,50.2,0.0,4.3,63601.0
California,Los Angeles County,3183,1517,1666,24.2,12.3,0.0,0.0,62.3,0.0,7.3,94063.0
California,Los Angeles County,4042,2137,1905,34.5,12.6,0.0,0.1,52.3,0.0,8.4,88021.0
California,Los Angeles County,4623,2245,2378,21.9,6.1,0.1,0.0,71.8,0.0,3.9,78900.0
California,Los Angeles County,3169,1555,1614,21.3,15.1,1.5,0.0,60.7,0.0,8.3,97743.0
California,Los Angeles County,5420,2686,2734,21.6,9.0,1.2,0.6,67.0,0.2,3.8,67065.0
California,Los Angeles County,2716,1422,1294,20.9,17.7,2.0,0.4,55.9,0.0,3.4,81667.0
California,Los Angeles County,2685,1268,1417,77.2,4.2,0.0,0.0,18.6,0.0,4.2,69650.0
California,Los Angeles County,5336,2971,2365,59.8,9.5,0.7,0.0,29.0,0.0,6.1,74750.0
California,Los Angeles County,6525,3377,3148,5.3,8.7,1.0,0.0,83.8,0.0,2.8,105179.0
California,Los Angeles County,3139,1533,1606,23.7,11.5,5.0,3.5,51.9,0.0,2.3,37365.0
California,Los Angeles County,5418,2632,2786,25.3,11.5,0.1,0.0,62.1,0.0,5.1,61212.0
California,Los Angeles County,1809,888,921,14.6,11.6,0.3,0.0,72.1,0.2,9.9,129750.0
California,Los Angeles County,4527,2240,2287,18.9,14.4,0.2,0.3,62.1,2.7,5.5,79615.0
California,Los Angeles County,2942,1463,1479,30.6,10.9,2.2,0.2,51.7,0.0,6.4,62672.0
California,Los Angeles County,5416,2784,2632,48.9,6.7,1.0,0.0,41.4,1.5,5.1,38995.0
California,Los Angeles County,4033,2021,2012,61.1,18.0,11.5,0.2,6.5,0.0,9.6,41250.0
California,Los Angeles County,6892,3178,3714,39.5,24.7,10.1,0.5,22.8,0.0,11.4,70040.0
California,Los Angeles County,4620,2130,2490,31.7,36.8,4.3,0.5,20.9,0.0,7.4,108340.0
California,Los Angeles County,5381,2493,2888,47.7,26.4,10.0,0.2,13.8,0.3,8.9,47417.0
California,Los Angeles County,4939,2191,2748,79.2,9.1,1.7,0.0,9.2,0.0,6.6,67639.0
California,Los Angeles County,1151,509,642,10.3,48.9,1.4,0.2,38.1,0.0,5.1,103750.0
California,Los Angeles County,4494,2223,2271,17.6,65.5,2.6,0.2,11.0,0.0,5.1,122667.0
California,Los Angeles County,5624,2773,2851,29.8,54.9,2.1,0.3,7.8,0.3,4.9,81439.0
California,Los Angeles County,4879,2452,2427,10.4,31.5,3.8,0.0,52.3,0.0,6.8,142171.0
California,Los Angeles County,4118,1932,2186,11.8,68.8,1.2,0.2,10.2,0.6,4.6,121269.0
California,Los Angeles County,6943,3306,3637,18.9,65.3,1.2,0.1,11.7,0.0,7.2,85125.0
California,Los Angeles County,4603,2163,2440,11.4,31.2,0.5,0.0,51.7,0.0,4.6,120855.0
California,Los Angeles County,5435,2753,2682,11.6,29.9,1.9,0.2,52.3,0.0,4.8,86250.0
California,Los Angeles County,3567,1531,2036,11.1,24.9,1.3,0.0,57.8,0.0,3.9,73828.0
California,Los Angeles County,4590,2000,2590,11.5,21.7,3.1,0.0,59.7,0.0,7.9,83917.0
California,Los Angeles County,4895,2361,2534,12.5,17.9,1.0,0.0,67.4,0.0,6.1,55391.0
California,Los Angeles County,7046,3129,3917,13.3,12.2,0.8,0.0,67.8,0.0,6.5,84920.0
California,Los Angeles County,4288,1926,2362,6.4,16.8,0.2,0.5,74.9,0.0,3.8,103250.0
California,Los Angeles County,5411,2705,2706,13.3,23.8,0.0,0.0,61.7,0.0,5.7,96591.0
California,Los Angeles County,4485,2198,2287,51.3,20.8,8.9,0.0,16.4,0.0,9.0,60052.0
California,Los Angeles County,4619,2266,2353,37.9,26.5,5.2,0.0,27.3,1.3,7.8,80682.0
California,Los Angeles County,7366,3634,3732,50.8,32.6,4.3,0.2,7.8,0.0,11.8,66481.0
California,Los Angeles County,3191,1650,1541,26.6,49.1,2.9,0.0,13.6,0.0,12.8,40777.0
California,Los Angeles County,7558,3785,3773,63.8,16.1,7.1,0.0,11.8,0.0,7.0,70694.0
California,Los Angeles County,6097,3098,2999,68.7,10.5,8.7,0.0,10.7,0.0,10.0,57750.0
California,Los Angeles County,2723,1321,1402,31.5,39.2,0.5,0.0,24.3,2.6,4.8,86635.0
California,Los Angeles County,4157,1995,2162,24.7,20.6,0.5,0.9,50.3,0.7,5.8,71250.0
California,Los Angeles County,4567,2276,2291,34.9,16.3,5.4,0.2,42.6,0.0,7.4,48884.0
California,Los Angeles County,4220,2128,2092,24.5,27.5,0.4,0.5,44.8,0.0,3.7,60000.0
California,Los Angeles County,4202,1980,2222,10.5,19.6,1.3,1.1,64.0,0.0,5.7,100607.0
California,Los Angeles County,5966,2837,3129,9.3,22.5,0.0,1.1,66.3,0.0,1.3,107719.0
California,Los Angeles County,5951,2760,3191,9.8,19.0,1.1,0.0,67.8,0.5,9.3,67844.0
California,Los Angeles County,4447,2041,2406,26.5,11.4,1.7,0.0,59.1,0.0,5.0,53264.0
California,Los Angeles County,8056,3976,4080,18.8,17.7,0.4,0.2,61.0,1.0,4.4,74327.0
California,Los Angeles County,4183,1860,2323,21.2,17.8,0.0,0.4,59.3,0.0,5.0,81875.0
California,Los Angeles County,5824,2744,3080,22.2,17.0,0.3,0.4,57.9,0.8,3.7,78600.0
California,Los Angeles County,4632,2199,2433,14.2,4.8,0.5,0.0,79.4,0.2,7.9,57966.0
California,Los Angeles County,4325,2366,1959,40.3,6.3,0.1,0.0,52.7,0.0,4.5,46964.0
California,Los Angeles County,4530,2417,2113,49.1,5.9,0.0,0.0,39.1,5.2,5.3,47188.0
California,Los Angeles County,3626,1775,1851,56.6,4.9,0.1,0.0,38.1,0.1,6.6,41094.0
California,Los Angeles County,6863,3237,3626,55.8,8.7,0.8,0.0,34.4,0.0,2.6,48438.0
California,Los Angeles County,9022,4461,4561,51.8,10.8,0.9,0.0,35.8,0.5,7.2,55343.0
California,Los Angeles County,7069,3793,3276,54.8,4.4,0.6,0.0,39.6,0.0,6.8,49673.0
California,Los Angeles County,4699,2224,2475,50.3,2.4,0.3,0.0,44.9,0.2,6.0,71149.0
California,Los Angeles County,5729,2781,2948,74.6,4.3,0.0,0.0,21.1,0.0,10.6,39345.0
California,Los Angeles County,2631,1369,1262,55.6,3.2,0.2,0.0,41.0,0.0,5.2,24875.0
California,Los Angeles County,5395,2901,2494,72.8,1.0,0.4,0.0,23.3,1.4,12.0,35278.0
California,Los Angeles County,4332,2189,2143,30.7,2.1,0.2,0.2,65.3,0.0,6.0,60218.0
California,Los Angeles County,3469,1684,1785,36.8,8.6,0.3,0.0,52.2,0.9,8.6,64844.0
California,Los Angeles County,2314,1178,1136,46.5,2.8,0.1,0.2,49.9,0.0,6.6,40855.0
California,Los Angeles County,4664,2264,2400,58.5,0.8,0.0,0.0,40.1,0.6,4.1,38479.0
California,Los Angeles County,6216,3173,3043,65.4,4.4,0.3,0.0,29.3,0.0,7.8,41296.0
California,Los Angeles County,1611,787,824,82.5,2.7,3.0,0.0,11.4,0.0,5.0,31563.0
California,Los Angeles County,5153,2450,2703,61.6,2.5,0.8,0.5,32.4,0.0,7.8,41755.0
California,Los Angeles County,5194,2579,2615,68.6,1.0,0.3,0.0,29.2,0.6,6.2,49280.0
California,Los Angeles County,3264,1695,1569,69.1,2.5,0.0,0.0,26.8,1.5,6.6,51979.0
California,Los Angeles County,3118,1640,1478,66.5,1.8,1.2,0.6,28.4,0.0,3.4,51818.0
California,Los Angeles County,3053,1674,1379,71.8,2.1,0.0,0.0,25.0,0.5,10.2,46532.0
California,Los Angeles County,4582,2394,2188,66.5,4.2,0.0,1.0,23.3,1.1,4.9,42229.0
California,Los Angeles County,4693,2352,2341,85.6,0.9,0.0,0.0,12.7,0.5,8.1,34342.0
California,Los Angeles County,1793,927,866,90.2,2.4,0.0,0.0,7.4,0.0,12.4,23533.0
California,Los Angeles County,3176,1552,1624,77.1,1.4,0.0,0.0,21.5,0.0,4.7,46296.0
California,Los Angeles County,4827,2744,2083,70.5,2.3,0.1,0.0,24.7,0.0,4.5,34583.0
California,Los Angeles County,5209,2523,2686,34.0,3.4,0.0,0.3,61.8,0.0,3.9,57464.0
California,Los Angeles County,2934,1380,1554,27.8,4.2,0.0,0.0,68.0,0.0,3.0,34900.0
California,Los Angeles County,3951,2069,1882,80.4,3.7,0.0,0.0,15.8,0.0,4.8,55469.0
California,Los Angeles County,6690,3220,3470,91.8,1.5,0.0,0.0,6.6,0.0,5.6,46627.0
California,Los Angeles County,3474,1775,1699,70.9,9.7,0.6,0.1,18.8,0.0,7.5,62167.0
California,Los Angeles County,5718,2896,2822,77.9,1.3,1.2,0.0,19.5,0.0,7.2,32234.0
California,Los Angeles County,3333,1624,1709,80.5,3.8,0.0,0.2,15.5,0.0,3.0,43333.0
California,Los Angeles County,4294,2181,2113,79.5,4.2,0.2,0.0,16.2,0.0,7.0,51786.0
California,Los Angeles County,4519,2215,2304,80.1,3.8,0.1,0.0,16.0,0.0,9.2,40394.0
California,Los Angeles County,2844,1274,1570,90.6,1.9,0.0,0.0,7.5,0.0,8.7,50819.0
California,Los Angeles County,4605,2351,2254,13.2,64.9,3.6,0.0,15.4,0.0,7.0,126532.0
California,Los Angeles County,6194,3311,2883,13.7,51.5,13.2,0.6,8.9,0.0,7.8,124318.0
California,Los Angeles County,5622,2703,2919,11.6,38.0,36.6,0.0,7.0,0.9,4.6,93036.0
California,Los Angeles County,4486,2227,2259,20.3,35.7,34.3,0.0,4.4,0.0,6.3,88482.0
California,Los Angeles County,4737,2339,2398,44.1,19.1,32.0,0.0,2.4,0.0,9.3,81486.0
California,Los Angeles County,875,411,464,35.1,25.6,26.5,0.0,5.8,0.3,2.6,83167.0
California,Los Angeles County,5611,2791,2820,5.7,55.8,0.0,0.0,33.1,0.0,2.9,184405.0
California,Los Angeles County,4419,2275,2144,11.9,51.6,0.1,0.0,34.8,0.0,3.7,146250.0
California,Los Angeles County,4660,2288,2372,7.5,63.9,0.0,0.0,23.9,0.0,2.6,156042.0
California,Los Angeles County,4987,2436,2551,8.2,61.9,0.7,0.0,26.1,0.0,2.9,179750.0
California,Los Angeles County,2999,1507,1492,9.3,68.9,6.9,0.5,13.1,0.0,3.7,205170.0
California,Los Angeles County,7181,3502,3679,61.4,8.9,22.0,0.0,5.6,0.0,5.3,76638.0
California,Los Angeles County,6404,3159,3245,56.2,8.3,27.7,0.0,4.4,0.0,3.3,57375.0
California,Los Angeles County,5204,2711,2493,42.7,28.9,21.7,0.0,3.7,0.0,6.4,73125.0
California,Los Angeles County,4705,2238,2467,14.9,64.8,11.0,0.0,5.5,0.0,5.5,131512.0
California,Los Angeles County,6971,3341,3630,15.4,62.0,5.4,0.0,12.7,0.0,6.4,86528.0
California,Los Angeles County,3223,1374,1849,32.5,47.3,7.1,0.0,6.4,0.0,2.2,59464.0
California,Los Angeles County,4223,2069,2154,48.4,25.7,15.0,0.0,8.5,0.0,11.5,73802.0
California,Los Angeles County,7021,3492,3529,55.6,17.7,19.3,0.0,5.4,0.2,9.2,52165.0
California,Los Angeles County,6385,3049,3336,58.6,10.8,20.8,0.5,7.7,0.0,7.0,59375.0
California,Los Angeles County,1545,739,806,16.1,55.8,10.4,0.0,13.1,0.0,5.1,126705.0
California,Los Angeles County,5088,2642,2446,60.3,17.1,12.5,0.0,8.8,0.0,9.0,50967.0
California,Los Angeles County,1744,998,746,21.8,36.5,20.6,0.0,17.5,0.0,6.1,
California,Los Angeles County,4011,2013,1998,66.5,10.1,13.5,0.0,6.9,1.3,6.8,41589.0
California,Los Angeles County,4227,2066,2161,78.2,6.3,11.3,0.5,2.6,0.0,5.1,34962.0
California,Los Angeles County,5879,2768,3111,59.8,18.5,14.5,0.0,6.1,0.0,7.5,54972.0
California,Los Angeles County,3744,1530,2214,27.9,41.6,10.5,0.3,15.6,0.5,5.7,31292.0
California,Los Angeles County,2693,1188,1505,8.8,52.3,5.3,0.0,31.3,0.0,9.4,63634.0
California,Los Angeles County,4589,2117,2472,57.4,23.5,9.7,0.3,8.0,0.0,8.5,53351.0
California,Los Angeles County,3202,1660,1542,23.5,34.4,8.6,0.0,26.1,0.0,1.7,80789.0
California,Los Angeles County,3978,1884,2094,30.5,50.6,5.4,0.1,8.0,0.7,5.4,82500.0
California,Los Angeles County,6761,2968,3793,17.6,55.7,3.8,0.0,19.5,0.0,6.2,90815.0
California,Los Angeles County,2292,1057,1235,20.3,57.8,7.3,0.0,13.2,0.0,4.2,115966.0
California,Los Angeles County,5268,2648,2620,45.7,27.1,4.9,0.0,18.3,0.0,3.3,67027.0
California,Los Angeles County,2782,1269,1513,27.9,34.1,12.2,0.0,21.3,0.3,4.4,66944.0
California,Los Angeles County,3807,2106,1701,26.3,47.4,1.7,0.0,21.5,0.0,1.9,116250.0
California,Los Angeles County,2277,1026,1251,13.0,52.5,6.8,0.0,23.6,0.0,7.0,111007.0
California,Los Angeles County,2414,1219,1195,43.7,23.6,1.9,0.2,27.4,0.0,4.6,84643.0
California,Los Angeles County,3970,2038,1932,41.3,22.7,1.2,0.0,31.3,0.2,3.6,93934.0
California,Los Angeles County,3360,1564,1796,22.8,46.2,7.0,0.2,21.3,0.0,8.1,91650.0
California,Los Angeles County,1966,1049,917,18.5,52.6,5.3,0.0,20.2,0.0,1.6,90662.0
California,Los Angeles County,5807,2921,2886,19.8,37.1,6.5,0.0,31.5,0.4,6.6,83869.0
California,Los Angeles County,6134,3076,3058,13.3,49.7,5.5,0.5,27.0,0.1,4.5,78218.0
California,Los Angeles County,5883,2579,3304,20.2,43.2,4.1,0.0,29.8,0.3,2.1,79523.0
California,Los Angeles County,5586,2701,2885,15.9,45.0,7.4,0.0,28.7,0.0,2.9,75395.0
California,Los Angeles County,2643,1309,1334,13.8,57.5,8.3,0.0,14.8,0.0,7.3,117500.0
California,Los Angeles County,3967,1987,1980,13.2,60.4,3.1,0.0,18.0,0.0,2.8,165139.0
California,Los Angeles County,3360,1642,1718,20.8,56.5,7.4,0.1,12.4,0.0,6.0,97689.0
California,Los Angeles County,5974,2916,3058,16.8,52.6,3.1,0.0,25.1,0.0,7.1,108519.0
California,Los Angeles County,7370,3628,3742,13.4,35.3,0.7,0.0,47.5,0.6,4.8,165921.0
California,Los Angeles County,5961,2897,3064,5.3,28.4,2.0,0.0,61.4,0.0,2.4,127422.0
California,Los Angeles County,3458,1570,1888,18.5,23.8,1.5,0.2,51.9,0.0,1.8,102944.0
California,Los Angeles County,5119,2512,2607,34.1,17.4,1.3,0.0,43.7,0.1,1.7,63370.0
California,Los Angeles County,5058,2563,2495,18.9,19.1,0.5,0.0,60.9,0.0,4.0,69688.0
California,Los Angeles County,3956,1973,1983,12.0,17.1,0.1,0.4,66.3,0.0,5.2,67500.0
California,Los Angeles County,4656,2201,2455,23.0,10.9,1.3,0.3,62.0,0.0,8.2,65929.0
California,Los Angeles County,3923,1955,1968,22.2,37.3,1.8,0.0,36.3,0.0,8.4,102639.0
California,Los Angeles County,2669,1237,1432,25.8,27.4,0.9,0.2,42.7,0.0,4.0,101080.0
California,Los Angeles County,4533,2334,2199,34.4,16.3,4.1,0.9,41.5,0.0,2.3,57109.0
California,Los Angeles County,3856,1984,1872,48.0,3.0,2.1,2.3,44.1,0.1,9.2,48841.0
California,Los Angeles County,4386,1891,2495,33.3,6.2,1.8,0.5,57.2,0.0,5.4,33065.0
California,Los Angeles County,5424,2545,2879,28.9,19.6,2.6,0.5,45.6,0.0,3.5,61042.0
California,Los Angeles County,5077,2601,2476,17.4,47.8,1.3,0.0,25.9,0.0,4.5,111250.0
California,Los Angeles County,8153,4181,3972,21.7,49.0,5.2,0.2,18.4,0.0,4.6,74779.0
California,Los Angeles County,4347,1986,2361,19.8,35.8,3.7,0.0,38.9,0.0,3.9,120365.0
California,Los Angeles County,3633,1759,1874,18.1,42.8,1.5,0.0,33.4,0.0,8.3,101156.0
California,Los Angeles County,4764,2224,2540,22.4,28.3,1.1,0.8,38.0,0.4,7.5,75869.0
California,Los Angeles County,3264,1588,1676,55.0,5.6,0.1,0.0,37.8,0.0,2.4,60000.0
California,Los Angeles County,3782,2002,1780,57.4,13.0,0.0,0.2,27.3,0.0,6.0,71888.0
California,Los Angeles County,5280,2311,2969,46.3,5.5,1.6,0.0,44.2,0.0,4.9,59706.0
California,Los Angeles County,5316,2376,2940,38.8,6.2,2.6,0.0,51.9,0.0,8.7,63082.0
California,Los Angeles County,4035,2165,1870,45.3,3.8,1.2,0.4,47.6,0.3,5.8,46563.0
California,Los Angeles County,2942,1542,1400,32.8,4.3,1.5,0.0,59.2,0.5,4.8,67143.0
California,Los Angeles County,4236,1950,2286,28.5,12.3,0.5,0.0,58.3,0.0,5.9,45818.0
California,Los Angeles County,6015,3004,3011,50.4,2.5,0.3,0.0,46.4,0.4,5.0,52500.0
California,Los Angeles County,4391,1963,2428,43.2,9.7,1.1,0.5,43.6,0.3,9.2,53355.0
California,Los Angeles County,3926,1641,2285,20.1,12.8,1.0,0.0,65.7,0.0,6.1,50463.0
California,Los Angeles County,4803,2448,2355,34.7,6.1,0.1,0.0,59.0,0.0,3.9,59451.0
California,Los Angeles County,3794,1748,2046,23.4,7.5,0.9,0.0,66.9,0.0,5.5,58199.0
California,Los Angeles County,5737,2608,3129,30.0,9.2,0.3,0.0,60.0,0.2,3.6,64768.0
